Order ID,Product ID,Location Id,Order Date,Quantity,Sales,Discount,Profit
ORD078240,PROD078240,129,15-03-2023,3,39182.33,0.05,4491.49
ORD078241,PROD078241,128,22-10-2022,9,9587.61,0.28,1592.82
ORD078242,PROD078242,114,29-06-2019,4,5016.13,0.34,650.34
ORD078243,PROD078243,125,03-07-2021,4,35244.32,0.16,5451.36
ORD078244,PROD078244,130,24-06-2022,4,31036.61,0.13,6741.18
ORD078245,PROD078245,112,04-12-2022,6,32506.93,0.35,3184.88
ORD078246,PROD078246,124,27-06-2023,1,20444.52,0.4,3253.82
ORD078247,PROD078247,102,04-08-2023,3,46388.44,0.01,8259.4
ORD078248,PROD078248,102,19-12-2019,5,10996.4,0.05,2068.26
ORD078249,PROD078249,114,02-04-2020,9,49708.46,0.19,8554.45
ORD078250,PROD078250,135,03-04-2020,4,47003.54,0.49,3022.34
ORD078251,PROD078251,128,23-12-2022,7,13900.86,0.44,1613.51
ORD078252,PROD078252,106,09-11-2021,7,12923.42,0.22,2350.16
ORD078253,PROD078253,132,24-09-2019,9,29366.87,0,4886.89
ORD078254,PROD078254,120,15-03-2023,7,35432.64,0.49,4401.96
ORD078255,PROD078255,125,19-10-2021,3,45857.91,0.04,9573.79
ORD078256,PROD078256,113,02-01-2019,1,30465.23,0.48,2541.34
ORD078257,PROD078257,103,03-12-2020,4,468.67,0.19,65.34
ORD078258,PROD078258,135,12-11-2023,4,12242.69,0.14,2402.84
ORD078259,PROD078259,119,25-10-2022,1,17384.73,0.33,3341.96
ORD078260,PROD078260,134,13-04-2022,5,26022.92,0.28,4384.29
ORD078261,PROD078261,132,11-06-2019,3,5681.86,0.4,454.32
ORD078262,PROD078262,128,03-11-2023,4,20761.39,0.08,5681.08
ORD078263,PROD078263,113,28-07-2019,8,21218.59,0.16,1896.09
ORD078264,PROD078264,112,13-09-2023,3,26104.15,0.16,5823.54
ORD078265,PROD078265,119,05-09-2023,10,33807.08,0.05,7086.31
ORD078266,PROD078266,112,05-11-2019,2,17669.54,0.09,2121.87
ORD078267,PROD078267,136,10-06-2022,5,16459.78,0.09,3739.18
ORD078268,PROD078268,101,07-02-2020,9,48572.72,0.07,12032.19
ORD078269,PROD078269,115,07-06-2022,9,10961.3,0.34,2012.83
ORD078270,PROD078270,132,09-09-2023,4,12808.15,0.09,2951.06
ORD078271,PROD078271,116,10-06-2020,8,30728.56,0.21,5078.9
ORD078272,PROD078272,133,09-06-2023,10,17404.54,0.48,1907.45
ORD078273,PROD078273,112,12-02-2023,2,32903.78,0.05,8334.81
ORD078274,PROD078274,105,13-08-2021,9,10933.48,0.12,2849.88
ORD078275,PROD078275,134,03-08-2021,1,9037.67,0.42,1312.89
ORD078276,PROD078276,114,29-06-2022,8,49674.33,0.29,3818.35
ORD078277,PROD078277,135,13-10-2020,3,665.45,0.08,153.21
ORD078278,PROD078278,126,20-01-2019,4,43790.97,0.5,5332.78
ORD078279,PROD078279,112,29-03-2023,10,48350.76,0.36,3681.27
ORD078280,PROD078280,134,04-06-2023,1,43045.8,0.15,4792.98
ORD078281,PROD078281,117,05-04-2023,10,47315.53,0.13,11207.8
ORD078282,PROD078282,110,05-04-2022,6,36927.74,0.36,2828.24
ORD078283,PROD078283,133,15-08-2020,4,13896.13,0.13,1827.52
ORD078284,PROD078284,136,10-01-2019,4,28784.24,0.36,3179.98
ORD078285,PROD078285,107,03-03-2022,7,44736.39,0.38,4509.51
ORD078286,PROD078286,135,26-05-2023,2,28447.95,0.03,5367.33
ORD078287,PROD078287,126,02-04-2021,7,36644.27,0.23,7983.56
ORD078288,PROD078288,105,21-08-2021,9,36090.36,0.12,7003
ORD078289,PROD078289,111,29-05-2020,2,20272.68,0.18,3287.25
ORD078290,PROD078290,110,25-06-2022,5,19779.22,0.19,3678.34
ORD078291,PROD078291,115,13-02-2022,2,27535.44,0.03,5817.66
ORD078292,PROD078292,113,24-11-2022,6,3925.47,0.06,665.62
ORD078293,PROD078293,126,30-11-2019,1,19831.84,0.01,4532.32
ORD078294,PROD078294,130,24-09-2021,9,895.56,0.02,257.62
ORD078295,PROD078295,131,28-04-2022,6,47708.12,0.19,8553.71
ORD078296,PROD078296,125,17-11-2022,3,1833.31,0.36,196.33
ORD078297,PROD078297,129,15-04-2019,3,24329.03,0.07,3277.78
ORD078298,PROD078298,133,18-09-2022,3,28265.86,0.44,3578.73
ORD078299,PROD078299,120,27-07-2021,3,40875.06,0.41,4633.99
ORD078300,PROD078300,135,09-10-2021,3,5212.8,0.36,340.99
ORD078301,PROD078301,127,29-07-2022,1,38822.87,0.05,6402.42
ORD078302,PROD078302,124,27-09-2020,3,20655.33,0.35,3844.21
ORD078303,PROD078303,124,20-07-2021,4,23029.96,0.45,2093.13
ORD078304,PROD078304,129,18-04-2023,7,36924,0.32,2630.88
ORD078305,PROD078305,130,01-03-2022,6,34221.24,0.22,3017.34
ORD078306,PROD078306,127,12-05-2020,1,6250.96,0.25,485.57
ORD078307,PROD078307,119,25-07-2020,2,37338.34,0.04,6462.59
ORD078308,PROD078308,134,29-06-2020,1,39643.6,0.47,2231.44
ORD078309,PROD078309,135,22-02-2022,5,17594.17,0.41,2021.36
ORD078310,PROD078310,119,05-10-2022,3,28261.77,0.3,5238.7
ORD078311,PROD078311,104,01-07-2021,8,3246.84,0.24,707.68
ORD078312,PROD078312,114,24-04-2019,7,33356.89,0.34,5723.52
ORD078313,PROD078313,116,13-12-2023,4,7719.72,0.39,568.93
ORD078314,PROD078314,124,28-09-2023,2,24673.12,0.34,1784.69
ORD078315,PROD078315,106,10-05-2021,4,30133.06,0.15,3267.83
ORD078316,PROD078316,130,27-08-2020,5,31128.6,0.05,7918.24
ORD078317,PROD078317,123,23-03-2023,5,31056.22,0.32,5476.43
ORD078318,PROD078318,111,06-09-2022,7,36689.9,0.01,8730.78
ORD078319,PROD078319,103,27-09-2019,9,1948.02,0.26,332.02
ORD078320,PROD078320,104,16-05-2022,2,28289.66,0.41,4810.7
ORD078321,PROD078321,124,10-01-2022,8,45426,0.31,5367.3
ORD078322,PROD078322,134,03-05-2020,7,38094.49,0.26,7810.6
ORD078323,PROD078323,121,19-08-2019,8,29717.3,0.49,3976.01
ORD078324,PROD078324,116,16-07-2020,5,27582.59,0.07,3147.96
ORD078325,PROD078325,109,26-12-2022,10,12189.09,0.02,2947.28
ORD078326,PROD078326,136,14-04-2019,9,45168.97,0.03,5190.99
ORD078327,PROD078327,128,15-05-2019,7,38137.02,0.16,4521.63
ORD078328,PROD078328,126,01-05-2019,4,22175.48,0.21,4587.67
ORD078329,PROD078329,111,08-06-2023,9,16032.64,0.45,1311.22
ORD078330,PROD078330,136,02-10-2019,9,16901.36,0.15,2294.81
ORD078331,PROD078331,110,06-10-2020,1,35982.05,0.26,3424.6
ORD078332,PROD078332,111,12-06-2023,6,2578.74,0.11,420.57
ORD078333,PROD078333,108,17-05-2019,9,692.28,0.21,58.52
ORD078334,PROD078334,108,13-05-2021,3,20594.79,0.46,2204.19
ORD078335,PROD078335,123,03-01-2019,4,22786.59,0.11,5674.38
ORD078336,PROD078336,113,25-11-2020,1,17203.25,0.3,3333.77
ORD078337,PROD078337,120,05-06-2019,8,16675.45,0.46,2317.39
ORD078338,PROD078338,114,16-09-2019,2,48650.9,0.33,8300.52
ORD078339,PROD078339,128,21-09-2022,9,20445.99,0.39,3659.92
ORD078340,PROD078340,125,02-12-2019,8,12271.24,0.03,2382.55
ORD078341,PROD078341,120,14-05-2019,8,12939.5,0.29,1946.66
ORD078342,PROD078342,108,26-10-2022,3,2489.03,0.08,553.99
ORD078343,PROD078343,114,06-10-2019,9,20994.74,0.07,3476.91
ORD078344,PROD078344,127,16-07-2023,1,36308.49,0.48,2121.14
ORD078345,PROD078345,120,24-10-2019,7,607.5,0.33,66.93
ORD078346,PROD078346,127,02-03-2022,7,37228.05,0,4434.93
ORD078347,PROD078347,103,26-06-2022,7,2603.75,0.46,220.55
ORD078348,PROD078348,108,29-03-2019,9,15445.43,0.43,1565.77
ORD078349,PROD078349,111,17-09-2020,10,24325.14,0.33,3557.38
ORD078350,PROD078350,117,21-08-2019,4,43008.53,0.37,5298.3
ORD078351,PROD078351,115,15-07-2019,9,43514.47,0.15,4738.62
ORD078352,PROD078352,111,29-09-2021,5,9619.03,0.28,942.99
ORD078353,PROD078353,127,21-09-2023,10,25413.46,0.48,2579.95
ORD078354,PROD078354,112,11-10-2020,2,13044.09,0.36,2224.38
ORD078355,PROD078355,129,26-10-2021,4,9990.42,0.04,2002.31
ORD078356,PROD078356,101,29-11-2019,2,16455.48,0.36,2096.31
ORD078357,PROD078357,124,15-02-2019,8,19061.3,0.2,3814.54
ORD078358,PROD078358,118,21-01-2023,4,21316.26,0.04,3061.8
ORD078359,PROD078359,108,10-02-2019,2,10377.06,0.03,1875.42
ORD078360,PROD078360,110,22-03-2021,2,38900.76,0.34,3909.44
ORD078361,PROD078361,106,01-08-2022,9,28522.93,0.32,3497.56
ORD078362,PROD078362,117,05-11-2023,9,2057.41,0.44,240.71
ORD078363,PROD078363,135,26-09-2019,10,38637.79,0.11,6989.13
ORD078364,PROD078364,108,08-11-2021,9,48945.75,0.35,7011.15
ORD078365,PROD078365,114,04-09-2020,10,26668.85,0.26,4508.28
ORD078366,PROD078366,109,08-10-2023,5,31637.86,0.43,3860.5
ORD078367,PROD078367,109,20-04-2023,2,39952.68,0.16,9302.61
ORD078368,PROD078368,104,13-11-2020,4,9624.28,0.38,1000.33
ORD078369,PROD078369,134,18-11-2022,4,15342.77,0.42,1219.4
ORD078370,PROD078370,107,26-01-2019,4,43429.68,0.25,6196.7
ORD078371,PROD078371,116,06-05-2023,10,40094.22,0.19,3482.55
ORD078372,PROD078372,121,04-07-2019,10,14472.97,0.45,1354.38
ORD078373,PROD078373,128,20-06-2019,5,12274.53,0.29,1191.33
ORD078374,PROD078374,110,05-05-2021,2,24834.54,0.03,6734.4
ORD078375,PROD078375,102,06-10-2021,5,24621.52,0.38,3478.95
ORD078376,PROD078376,120,09-01-2020,3,5938.39,0.32,1071.06
ORD078377,PROD078377,122,11-02-2019,6,11897.49,0.06,2703.96
ORD078378,PROD078378,111,14-11-2023,4,5132.77,0.21,869.71
ORD078379,PROD078379,110,08-02-2019,3,11552.49,0.08,2914.29
ORD078380,PROD078380,108,06-02-2022,10,29142.32,0.44,3462.09
ORD078381,PROD078381,129,23-10-2021,3,8392.77,0.21,1604.17
ORD078382,PROD078382,110,30-03-2021,4,32394.09,0.39,3843.98
ORD078383,PROD078383,123,12-04-2019,3,5104.8,0.29,803.37
ORD078384,PROD078384,113,19-11-2022,9,15084.05,0.25,2997.95
ORD078385,PROD078385,128,17-07-2021,1,44454.4,0.4,6623.73
ORD078386,PROD078386,118,17-12-2023,5,11997.58,0.25,2049.36
ORD078387,PROD078387,125,29-07-2021,9,3299.44,0.44,247.52
ORD078388,PROD078388,124,27-07-2021,10,5369.48,0.33,876.75
ORD078389,PROD078389,112,21-05-2022,1,45362.72,0.35,5641.75
ORD078390,PROD078390,119,02-06-2022,6,22908.5,0.5,1494.86
ORD078391,PROD078391,115,29-10-2021,6,3856.68,0.17,623.35
ORD078392,PROD078392,113,21-09-2020,5,40863.71,0.29,3412.39
ORD078393,PROD078393,101,25-04-2023,9,34525.19,0.38,2263.19
ORD078394,PROD078394,118,18-10-2021,1,28367.12,0.43,3591.92
ORD078395,PROD078395,126,19-08-2022,10,44235.36,0.07,4210.12
ORD078396,PROD078396,103,30-07-2021,3,33221.3,0.29,4753.17
ORD078397,PROD078397,113,27-05-2022,5,30874.1,0.26,4001.84
ORD078398,PROD078398,111,08-03-2021,3,12238.79,0.06,3166.59
ORD078399,PROD078399,120,03-02-2019,4,22717.27,0.22,2640.24
ORD078400,PROD078400,130,25-08-2019,4,38453.62,0.37,3502.72
ORD078401,PROD078401,109,01-11-2023,2,27766.7,0.4,2033.2
ORD078402,PROD078402,127,25-04-2023,8,4699.38,0.44,755.49
ORD078403,PROD078403,102,21-07-2019,5,29757.2,0.02,6911.14
ORD078404,PROD078404,135,28-07-2021,10,12770.99,0.46,1488.38
ORD078405,PROD078405,113,19-07-2023,4,24821.58,0.14,4610.19
ORD078406,PROD078406,117,21-07-2020,8,38359.35,0.32,7410.37
ORD078407,PROD078407,108,03-10-2023,5,29331.38,0.01,4280.35
ORD078408,PROD078408,115,04-10-2022,6,31756.63,0.36,5645.99
ORD078409,PROD078409,122,27-11-2022,1,10166.97,0.37,975.91
ORD078410,PROD078410,132,24-06-2019,4,38635.55,0.44,5313.54
ORD078411,PROD078411,112,23-07-2023,6,37675.87,0.34,6257.3
ORD078412,PROD078412,121,30-11-2019,9,34175.86,0.08,6773.78
ORD078413,PROD078413,127,22-05-2020,10,10281.1,0.47,610.47
ORD078414,PROD078414,131,07-05-2023,2,9497.24,0.36,984.94
ORD078415,PROD078415,131,09-10-2023,8,27562.24,0.03,3914.67
ORD078416,PROD078416,112,13-01-2020,4,10106.56,0.14,911.87
ORD078417,PROD078417,128,24-03-2020,8,47792.75,0.37,4564.94
ORD078418,PROD078418,105,21-05-2020,1,43753.9,0.41,7424.09
ORD078419,PROD078419,102,04-12-2022,6,12915.59,0.08,2469.53
ORD078420,PROD078420,111,31-08-2022,5,35213.64,0.34,5212.51
ORD078421,PROD078421,125,22-05-2022,4,2232.02,0.45,198.59
ORD078422,PROD078422,105,26-01-2021,6,21012.56,0.37,2108.04
ORD078423,PROD078423,102,23-01-2020,2,39996.16,0.44,5607.62
ORD078424,PROD078424,106,30-10-2019,4,4788.3,0.18,1137.38
ORD078425,PROD078425,117,16-07-2020,1,12432,0.25,1905.83
ORD078426,PROD078426,111,18-03-2021,8,18920.02,0.16,1605.17
ORD078427,PROD078427,121,08-02-2022,8,46101.32,0.18,10604.46
ORD078428,PROD078428,123,26-04-2022,10,12277.56,0.26,2268.7
ORD078429,PROD078429,127,18-02-2021,4,11866.32,0.32,1315.65
ORD078430,PROD078430,126,11-04-2020,8,694.52,0.49,53.27
ORD078431,PROD078431,109,09-01-2023,9,27664.49,0.29,3094.25
ORD078432,PROD078432,122,10-02-2022,4,21640.27,0.37,1787.49
ORD078433,PROD078433,102,04-04-2019,9,21407.08,0.04,4553.74
ORD078434,PROD078434,115,06-09-2022,5,1318.83,0.26,276.68
ORD078435,PROD078435,111,02-08-2020,5,32068.85,0.06,6026.46
ORD078436,PROD078436,124,20-10-2022,10,25940.84,0.2,2121.99
ORD078437,PROD078437,135,30-03-2023,3,42381.9,0.25,7414.93
ORD078438,PROD078438,128,11-07-2019,5,2168.84,0.09,291.71
ORD078439,PROD078439,135,18-02-2019,8,10571.72,0.16,927.75
ORD078440,PROD078440,124,12-01-2021,5,10561.84,0.48,763.2
ORD078441,PROD078441,124,01-03-2021,7,48387.46,0.44,7720.81
ORD078442,PROD078442,120,19-08-2019,3,18141.69,0.13,1864.27
ORD078443,PROD078443,106,13-08-2023,5,38258.55,0.38,3365.91
ORD078444,PROD078444,112,11-10-2019,6,18820.51,0.24,3539.81
ORD078445,PROD078445,130,16-12-2022,6,5316.75,0.49,315.54
ORD078446,PROD078446,124,30-08-2019,3,883.73,0.21,142.37
ORD078447,PROD078447,113,14-04-2023,10,20201.26,0.19,3820.76
ORD078448,PROD078448,115,05-07-2019,3,38728.54,0.15,9116.23
ORD078449,PROD078449,101,19-03-2022,10,12779.09,0.23,1877.82
ORD078450,PROD078450,110,19-12-2019,8,25536.9,0.39,2273.01
ORD078451,PROD078451,128,21-07-2022,9,33670.07,0.24,5443.84
ORD078452,PROD078452,111,30-06-2022,1,32428.5,0.45,4249.99
ORD078453,PROD078453,127,08-12-2020,3,44808.48,0.06,9154.11
ORD078454,PROD078454,117,09-10-2021,7,9910.59,0.33,1985.36
ORD078455,PROD078455,118,26-08-2021,2,32658.44,0.26,6287.07
ORD078456,PROD078456,121,23-12-2021,8,541.5,0.19,99.91
ORD078457,PROD078457,103,17-09-2021,2,7553.37,0.43,924.85
ORD078458,PROD078458,121,07-06-2021,7,20520.49,0.32,2758.21
ORD078459,PROD078459,103,20-11-2019,6,5458.7,0.27,706.08
ORD078460,PROD078460,136,21-10-2021,9,7603.88,0.05,1336.71
ORD078461,PROD078461,130,23-12-2020,8,40357.16,0.38,4542.05
ORD078462,PROD078462,115,10-08-2023,4,204.97,0.07,52.03
ORD078463,PROD078463,135,09-03-2020,6,49548.68,0.1,10612.41
ORD078464,PROD078464,128,17-03-2020,3,22908.39,0.01,3784.64
ORD078465,PROD078465,136,10-03-2021,3,31360.26,0.02,3534.74
ORD078466,PROD078466,130,02-02-2021,9,24995.32,0.4,1854.58
ORD078467,PROD078467,123,03-12-2021,10,14375.97,0.22,2525.48
ORD078468,PROD078468,117,24-05-2020,4,43938.26,0.37,6516.9
ORD078469,PROD078469,109,24-09-2019,4,8157.02,0.45,1209.96
ORD078470,PROD078470,108,02-08-2020,10,39323.02,0.15,4446.38
ORD078471,PROD078471,132,28-11-2020,4,34472.33,0.08,4947.6
ORD078472,PROD078472,101,12-12-2021,9,44569.57,0.02,10473.95
ORD078473,PROD078473,135,12-11-2023,1,49514.2,0.28,9964.49
ORD078474,PROD078474,108,28-10-2023,3,42262.46,0.14,5949.25
ORD078475,PROD078475,116,18-11-2021,7,45594.06,0.14,11600.39
ORD078476,PROD078476,119,20-04-2023,2,27166.37,0.12,5652.92
ORD078477,PROD078477,112,16-12-2019,5,31941.6,0.22,6740.51
ORD078478,PROD078478,126,04-03-2021,7,44816.8,0.45,3641.35
ORD078479,PROD078479,132,29-06-2022,4,36848.08,0.12,8828.75
ORD078480,PROD078480,112,09-02-2021,5,45896.09,0.44,7246.21
ORD078481,PROD078481,119,27-06-2023,1,12253.03,0.1,2787.04
ORD078482,PROD078482,127,22-04-2019,6,29003.64,0.45,1602.36
ORD078483,PROD078483,102,09-08-2020,5,23069.32,0.13,3405.67
ORD078484,PROD078484,122,08-01-2022,2,4622.19,0.08,1174.07
ORD078485,PROD078485,128,28-01-2021,2,48087.44,0.09,10014.73
ORD078486,PROD078486,112,09-02-2021,7,1569.05,0.42,151.61
ORD078487,PROD078487,104,03-09-2022,8,30678.96,0.35,4272.49
ORD078488,PROD078488,121,22-01-2019,4,42619.5,0.21,9541.24
ORD078489,PROD078489,112,17-09-2020,9,35408.88,0.26,2944.44
ORD078490,PROD078490,126,27-10-2023,7,31167.52,0.18,5653.22
ORD078491,PROD078491,131,20-05-2020,5,12735.32,0.09,1737.58
ORD078492,PROD078492,105,14-12-2019,5,17126.15,0.25,3196
ORD078493,PROD078493,130,16-12-2023,9,1543.94,0.07,318.54
ORD078494,PROD078494,126,02-07-2020,1,38731.35,0.41,3530.4
ORD078495,PROD078495,106,15-10-2020,2,26502.68,0.45,4001.01
ORD078496,PROD078496,128,15-06-2023,3,48923.48,0.16,10489.07
ORD078497,PROD078497,116,08-07-2019,4,2883.81,0.11,640.43
ORD078498,PROD078498,110,26-09-2020,7,24597.46,0.02,3507.56
ORD078499,PROD078499,127,20-04-2019,6,14049.43,0.26,1862.36
ORD078500,PROD078500,124,28-07-2019,10,42561.53,0.11,7122.09
ORD078501,PROD078501,102,17-10-2023,8,7550.42,0.31,1068.02
ORD078502,PROD078502,120,23-12-2020,5,18530.74,0.43,1792.56
ORD078503,PROD078503,128,16-11-2019,4,47649.06,0.06,8600.58
ORD078504,PROD078504,109,27-12-2022,8,32338.55,0.36,5226.59
ORD078505,PROD078505,103,22-03-2021,10,33038.34,0.24,4271.77
ORD078506,PROD078506,127,04-11-2019,2,47293.34,0.04,5249.25
ORD078507,PROD078507,107,09-10-2022,4,46690.78,0.44,2994.52
ORD078508,PROD078508,105,18-12-2019,10,24273.58,0.42,2605.3
ORD078509,PROD078509,112,15-09-2019,9,39628.55,0.5,2794.59
ORD078510,PROD078510,111,18-05-2023,2,27370.77,0.39,2190.39
ORD078511,PROD078511,101,07-02-2023,6,26422.71,0.07,3125.57
ORD078512,PROD078512,119,18-02-2020,9,1266.16,0.46,114.28
ORD078513,PROD078513,102,10-08-2021,3,17327.36,0.23,3245.59
ORD078514,PROD078514,102,04-02-2020,8,21620.32,0.22,3855.61
ORD078515,PROD078515,106,19-04-2021,5,34859.11,0.13,3715.67
ORD078516,PROD078516,124,03-04-2019,6,46983.53,0.28,6796.71
ORD078517,PROD078517,136,18-12-2023,3,18628.45,0.34,1728.29
ORD078518,PROD078518,106,06-02-2022,6,23645.21,0.25,4985.49
ORD078519,PROD078519,116,06-08-2019,5,28308.74,0.32,4455.75
ORD078520,PROD078520,113,27-11-2023,2,8244.18,0.07,1405.56
ORD078521,PROD078521,115,17-12-2019,8,33094.25,0.21,5868.84
ORD078522,PROD078522,118,30-05-2021,4,43721.54,0.39,6897.51
ORD078523,PROD078523,132,18-07-2021,5,9664.96,0.04,992.58
ORD078524,PROD078524,135,05-03-2022,3,6760.46,0.49,994.01
ORD078525,PROD078525,121,29-09-2021,9,22231.69,0.46,2439.66
ORD078526,PROD078526,102,18-11-2020,4,27863.09,0.03,3136.57
ORD078527,PROD078527,108,29-12-2020,9,17052.51,0.14,3514
ORD078528,PROD078528,126,27-09-2020,8,5854.42,0.48,570.82
ORD078529,PROD078529,135,14-12-2019,3,4784.4,0.4,298.49
ORD078530,PROD078530,104,04-10-2020,2,49086.5,0.29,8567.18
ORD078531,PROD078531,135,25-09-2022,1,2217.07,0.03,463.85
ORD078532,PROD078532,121,20-04-2020,4,24083.23,0.43,2444.53
ORD078533,PROD078533,124,01-05-2021,7,376.09,0.24,28.7
ORD078534,PROD078534,132,07-08-2020,2,46759.26,0.33,5348.09
ORD078535,PROD078535,111,26-09-2023,3,8996.04,0.45,871.05
ORD078536,PROD078536,106,12-12-2022,10,36500.63,0.24,4787.78
ORD078537,PROD078537,121,14-02-2019,5,47839.5,0.35,8259.81
ORD078538,PROD078538,118,13-07-2020,6,14416.62,0.35,2097.59
ORD078539,PROD078539,104,16-01-2021,5,43890.9,0.37,3420.03
ORD078540,PROD078540,120,05-03-2020,9,1853.98,0.26,147.55
ORD078541,PROD078541,111,01-12-2021,5,7491.92,0.12,914.49
ORD078542,PROD078542,122,03-07-2020,3,2312.4,0.16,252.88
ORD078543,PROD078543,121,31-05-2020,6,16137.41,0.29,1294.21
ORD078544,PROD078544,109,04-10-2019,5,18931.48,0.08,5098.62
ORD078545,PROD078545,130,04-03-2020,5,14114.73,0.23,1956.37
ORD078546,PROD078546,124,29-06-2023,3,38462.34,0.32,3539.28
ORD078547,PROD078547,123,02-06-2023,6,12899.88,0.08,3211.81
ORD078548,PROD078548,103,14-08-2020,7,5249.06,0.11,1177.88
ORD078549,PROD078549,118,16-01-2020,3,13135.61,0.34,2363.93
ORD078550,PROD078550,112,03-05-2021,4,39041.88,0.09,9944.38
ORD078551,PROD078551,118,15-12-2023,4,30357.37,0.21,4642.27
ORD078552,PROD078552,132,29-08-2020,5,27124.79,0.36,3548.04
ORD078553,PROD078553,116,09-10-2021,1,36736.47,0,7440.16
ORD078554,PROD078554,136,28-12-2019,3,44817.76,0.1,6525.2
ORD078555,PROD078555,113,29-04-2023,3,42088.39,0.06,11172.5
ORD078556,PROD078556,127,07-03-2023,10,42442.64,0.35,4597.8
ORD078557,PROD078557,112,12-05-2022,2,23791.25,0.22,3833.22
ORD078558,PROD078558,130,12-09-2019,6,30260.45,0.4,4586.32
ORD078559,PROD078559,110,21-06-2021,9,29054.55,0.13,7362.16
ORD078560,PROD078560,122,18-05-2021,10,6804.36,0.25,521.2
ORD078561,PROD078561,123,15-04-2019,9,15354.86,0.3,2488.33
ORD078562,PROD078562,107,02-09-2020,6,10529.43,0.35,1882.67
ORD078563,PROD078563,109,19-03-2019,7,2228.63,0.03,416.15
ORD078564,PROD078564,132,28-11-2023,5,25253.77,0.09,6615.28
ORD078565,PROD078565,136,29-03-2023,3,1574.56,0.39,160.75
ORD078566,PROD078566,102,29-12-2021,7,49507.12,0.35,5753.33
ORD078567,PROD078567,131,14-09-2019,4,12861.01,0.22,2395.15
ORD078568,PROD078568,135,06-03-2023,4,47050.77,0.2,4466.87
ORD078569,PROD078569,113,13-05-2021,5,6386.57,0.42,624.55
ORD078570,PROD078570,130,21-03-2019,1,25200.1,0.02,4880.49
ORD078571,PROD078571,113,12-11-2022,9,49976.76,0.05,9732.35
ORD078572,PROD078572,121,30-01-2020,8,16271.35,0.27,2434.32
ORD078573,PROD078573,101,08-03-2020,6,7095.51,0.05,1019.25
ORD078574,PROD078574,115,07-03-2019,10,845.77,0,133.76
ORD078575,PROD078575,136,01-12-2021,8,8866.61,0.5,925.56
ORD078576,PROD078576,130,19-10-2022,5,38130.4,0.08,6256.38
ORD078577,PROD078577,105,23-11-2021,4,42286.86,0.1,6509.23
ORD078578,PROD078578,130,07-04-2020,7,44104.52,0.27,7117.16
ORD078579,PROD078579,131,01-02-2021,9,27490.71,0.25,3335.96
ORD078580,PROD078580,105,24-04-2019,7,37867.97,0.12,7354.79
ORD078581,PROD078581,110,17-10-2020,7,18608.76,0.4,2095.99
ORD078582,PROD078582,132,15-03-2019,3,29984.59,0.27,3214.46
ORD078583,PROD078583,107,05-01-2021,8,49626.1,0.41,3877.77
ORD078584,PROD078584,106,23-03-2021,2,20381.76,0.28,4371.62
ORD078585,PROD078585,104,08-11-2021,4,35977.83,0.09,5977.52
ORD078586,PROD078586,128,03-07-2020,9,26161.76,0.16,2346.33
ORD078587,PROD078587,113,31-01-2023,1,29632.77,0.33,5785.03
ORD078588,PROD078588,123,19-06-2019,5,46782.26,0.26,9959.17
ORD078589,PROD078589,127,13-07-2023,5,1110.74,0.22,162.62
ORD078590,PROD078590,103,14-09-2022,8,15037.15,0.26,2193.39
ORD078591,PROD078591,103,18-10-2020,7,43520.34,0.16,9685.1
ORD078592,PROD078592,103,04-02-2019,5,41163.87,0.16,8616.07
ORD078593,PROD078593,104,10-11-2019,1,13565.06,0.4,1037.92
ORD078594,PROD078594,119,15-10-2020,5,37858.29,0.06,9584.78
ORD078595,PROD078595,101,02-09-2021,4,14628.94,0.48,830.28
ORD078596,PROD078596,105,08-06-2021,10,2676.7,0.4,467.07
ORD078597,PROD078597,108,21-01-2020,8,27358.61,0.46,2783.39
ORD078598,PROD078598,110,01-08-2023,2,7313.1,0.42,510.46
ORD078599,PROD078599,135,05-01-2021,7,40310.75,0.11,4751.41
ORD078600,PROD078600,106,21-02-2020,3,39451.79,0.23,6273.96
ORD078601,PROD078601,125,08-11-2020,7,31672.66,0.06,4853.43
ORD078602,PROD078602,102,19-11-2023,5,10260.07,0.37,856.98
ORD078603,PROD078603,105,18-08-2023,10,35359.83,0.29,5644.5
ORD078604,PROD078604,134,15-10-2020,5,16672.79,0.27,2089.03
ORD078605,PROD078605,113,03-02-2022,5,34538.07,0.38,4720.82
ORD078606,PROD078606,108,14-04-2023,4,27526.29,0.28,5892.15
ORD078607,PROD078607,113,02-07-2020,3,10322.99,0.3,2103.15
ORD078608,PROD078608,106,19-07-2019,1,34651.69,0.36,3276.02
ORD078609,PROD078609,121,02-11-2020,3,8444.45,0.28,777.62
ORD078610,PROD078610,127,22-12-2023,3,40693.5,0.25,6974.42
ORD078611,PROD078611,121,24-03-2019,3,5366.08,0.01,1441.21
ORD078612,PROD078612,125,02-09-2019,9,34424.52,0.2,7206.55
ORD078613,PROD078613,134,10-07-2020,2,2813.46,0.03,786.81
ORD078614,PROD078614,133,02-12-2020,7,2166.29,0.46,246.27
ORD078615,PROD078615,119,28-11-2021,7,13940.66,0.37,895.24
ORD078616,PROD078616,135,16-09-2019,5,18382.55,0.24,1611.41
ORD078617,PROD078617,115,12-06-2022,7,15411.71,0.33,2453.87
ORD078618,PROD078618,102,08-04-2020,10,30897.84,0.23,3380.19
ORD078619,PROD078619,129,02-12-2023,5,10178.94,0.02,1902.87
